,Open,High,Low,Close
2016-12-05,0.92950,0.93231,0.92720,0.92960
2016-12-04,0.94600,0.94860,0.93100,0.94500
2016-12-01,0.93780,0.94091,0.93530,0.93781
2016-11-30,0.94410,0.94450,0.94010,0.94410
2016-11-29,0.93910,0.94473,0.93747,0.93910
2016-11-28,0.94160,0.94620,0.94038,0.94150
2016-11-27,0.94240,0.94630,0.93590,0.94230
2016-11-24,0.94660,0.94867,0.94090,0.94680
2016-11-23,0.94820,0.95034,0.94450,0.94830
2016-11-22,0.94037,0.94970,0.93940,0.94040
2016-11-21,0.93996,0.94453,0.93820,0.93995
2016-11-20,0.94470,0.94470,0.93888,0.94480
2016-11-17,0.94120,0.94580,0.93985,0.94135
2016-11-16,0.93410,0.93748,0.93020,0.93400
2016-11-15,0.93230,0.93710,0.92930,0.93220
2016-11-14,0.93050,0.93251,0.92450,0.93020
2016-11-13,0.92370,0.93364,0.91960,0.92380
2016-11-10,0.91830,0.92107,0.91530,0.91830
2016-11-09,0.91572,0.92029,0.91280,0.91570
2016-11-08,0.90740,0.91458,0.88480,0.90752
2016-11-07,0.90494,0.90657,0.90350,0.90480
2016-11-06,0.90120,0.90630,0.89990,0.90080
2016-11-03,0.90070,0.90220,0.89880,0.90070
2016-11-02,0.90110,0.90409,0.89860,0.90110
2016-11-01,0.90420,0.90485,0.89930,0.90440
2016-10-31,0.91130,0.91226,0.90490,0.91130
2016-10-30,0.91040,0.91414,0.91040,0.91036
2016-10-27,0.91743,0.91764,0.91300,0.91740
2016-10-26,0.91650,0.91794,0.91390,0.91642
2016-10-25,0.91851,0.91940,0.91340,0.91850
2016-10-24,0.91950,0.92137,0.91743,0.91950
2016-10-23,0.91870,0.92077,0.91726,0.91890
2016-10-20,0.91489,0.92060,0.91480,0.91488
2016-10-19,0.91110,0.91609,0.90670,0.91115
2016-10-18,0.91110,0.91274,0.90870,0.91100
2016-10-17,0.90810,0.91141,0.90670,0.90780
2016-10-16,0.91170,0.91197,0.90810,0.91176
2016-10-13,0.90500,0.91030,0.90430,0.90500
2016-10-12,0.90800,0.91025,0.90510,0.90811
2016-10-11,0.90400,0.90860,0.90400,0.90400
2016-10-10,0.89740,0.90449,0.89740,0.89760
2016-10-09,0.89322,0.89680,0.89270,0.89310
2016-10-06,0.89720,0.90041,0.89270,0.89730
2016-10-05,0.89220,0.89690,0.89190,0.89220
2016-10-04,0.89200,0.89350,0.88968,0.89200
2016-10-03,0.89180,0.89767,0.88889,0.89203
2016-10-02,0.89000,0.89238,0.88940,0.89010
2016-09-29,0.89110,0.89654,0.88889,0.89130
2016-09-28,0.89090,0.89290,0.88889,0.89087
2016-09-27,0.89140,0.89413,0.88990,0.89130
2016-09-26,0.88883,0.89334,0.88810,0.88890
2016-09-25,0.88970,0.89111,0.88660,0.88974
2016-09-22,0.89210,0.89318,0.89047,0.89205
2016-09-21,0.89340,0.89429,0.88820,0.89340
2016-09-20,0.89640,0.89880,0.89530,0.89654
2016-09-19,0.89450,0.89558,0.89180,0.89440
2016-09-18,0.89600,0.89654,0.89206,0.89618
2016-09-15,0.88905,0.89638,0.88890,0.88921
2016-09-14,0.88925,0.89119,0.88640,0.88910
2016-09-13,0.89130,0.89170,0.88690,0.89137
2016-09-12,0.88958,0.89127,0.88810,0.88940
2016-09-11,0.88960,0.89169,0.88790,0.88959
2016-09-08,0.88740,0.89238,0.88600,0.88720
2016-09-07,0.88960,0.88980,0.88261,0.88960
2016-09-06,0.88900,0.89025,0.88770,0.88860
2016-09-05,0.89670,0.89730,0.88857,0.89660
2016-09-04,0.89600,0.89756,0.89410,0.89590
2016-09-01,0.89280,0.89654,0.88880,0.89280
2016-08-31,0.89620,0.89847,0.89286,0.89600
2016-08-30,0.89680,0.89880,0.89570,0.89660
2016-08-29,0.89350,0.89767,0.89350,0.89343
2016-08-28,0.89310,0.89600,0.89206,0.89290
2016-08-25,0.88580,0.89010,0.88180,0.88570
2016-08-24,0.88790,0.88805,0.88496,0.88780
2016-08-23,0.88470,0.88921,0.88390,0.88489
2016-08-22,0.88350,0.88417,0.88050,0.88345
2016-08-21,0.88490,0.88700,0.88240,0.88510
2016-08-18,0.88110,0.88449,0.88090,0.88110
2016-08-17,0.88480,0.88526,0.88180,0.88504
2016-08-16,0.88660,0.88841,0.88540,0.88684
2016-08-15,0.89410,0.89450,0.88310,0.89413
2016-08-14,0.89550,0.89642,0.89240,0.89550
2016-08-11,0.89775,0.89826,0.89127,0.89774
2016-08-10,0.89397,0.89783,0.89358,0.89394
2016-08-09,0.89943,0.89943,0.89286,0.89962
2016-08-08,0.90197,0.90318,0.89912,0.90223
2016-08-07,0.90190,0.90304,0.90041,0.90175
2016-08-04,0.89811,0.90505,0.89594,0.89809
2016-08-03,0.89667,0.89946,0.89641,0.89674
2016-08-02,0.89138,0.89574,0.89127,0.89134
2016-08-01,0.89549,0.89577,0.89031,0.89541
2016-07-31,0.89543,0.89638,0.89413,0.89541
2016-07-28,0.90223,0.90302,0.89318,0.90217
2016-07-27,0.90349,0.90409,0.89928,0.90306
2016-07-26,0.91008,0.91051,0.90826,0.91010
2016-07-25,0.90993,0.91075,0.90711,0.90982
2016-07-24,0.91164,0.91294,0.90926,0.91154
2016-07-21,0.90636,0.91174,0.90580,0.90638
2016-07-20,0.90766,0.91025,0.90432,0.90748
2016-07-19,0.90789,0.91041,0.90662,0.90797
2016-07-18,0.90323,0.90893,0.90247,0.90319
2016-07-17,0.90454,0.90594,0.90171,0.90472
2016-07-14,0.90038,0.90426,0.89630,0.90041
2016-07-13,0.90123,0.90155,0.89526,0.90131
2016-07-12,0.90410,0.90547,0.89928,0.90392
2016-07-11,0.90432,0.90465,0.89896,0.90432
2016-07-10,0.90522,0.90744,0.90318,0.90547
2016-07-07,0.90375,0.90826,0.90025,0.90369
2016-07-06,0.90090,0.90432,0.90025,0.90098
2016-07-05,0.90380,0.90629,0.90171,0.90375
2016-07-04,0.89722,0.90285,0.89445,0.89718
2016-07-03,0.89839,0.90090,0.89686,0.89839
2016-06-30,0.90060,0.90302,0.89526,0.90041
2016-06-29,0.89880,0.90465,0.89654,0.89863
2016-06-28,0.90269,0.90485,0.89863,0.90302
2016-06-27,0.90777,0.90777,0.90009,0.90785
2016-06-26,0.90621,0.91124,0.90237,0.90613
2016-06-23,0.88261,0.91583,0.88221,0.88308
2016-06-22,0.88277,0.88339,0.87550,0.88275
2016-06-21,0.88873,0.88987,0.88222,0.88884
2016-06-20,0.88317,0.88936,0.88106,0.88316
2016-06-19,0.88113,0.88433,0.87843,0.88113
2016-06-16,0.88731,0.89079,0.88527,0.88873
2016-06-15,0.88800,0.89831,0.88496,0.88789
2016-06-14,0.89182,0.89358,0.88810,0.89182
2016-06-13,0.88590,0.89365,0.88496,0.88566
2016-06-12,0.88960,0.88992,0.88480,0.88968
2016-06-09,0.88402,0.88700,0.88308,0.88378
2016-06-08,0.87673,0.88433,0.87589,0.87665
2016-06-07,0.88055,0.88055,0.87566,0.88045
2016-06-06,0.87992,0.88183,0.87874,0.87997
2016-06-05,0.88098,0.88236,0.87874,0.88098
2016-06-02,0.89654,0.89783,0.88106,0.89670
2016-06-01,0.89342,0.89686,0.89127,0.89373
2016-05-31,0.89799,0.89952,0.89365,0.89799
2016-05-30,0.89686,0.89912,0.89477,0.89699
2016-05-29,0.90001,0.90090,0.89686,0.90009
2016-05-26,0.89342,0.89880,0.89270,0.89349
2016-05-25,0.89630,0.89630,0.89127,0.89614
2016-05-24,0.89791,0.89847,0.89518,0.89783
2016-05-23,0.89150,0.89718,0.89047,0.89158
2016-05-22,0.89119,0.89365,0.88944,0.89113
2016-05-19,0.89273,0.89294,0.88968,0.89238
2016-05-18,0.89111,0.89429,0.89039,0.89103
2016-05-17,0.88388,0.88810,0.88363,0.88370
2016-05-16,0.88370,0.88464,0.88121,0.88370
2016-05-15,0.88363,0.88453,0.88152,0.88363
2016-05-12,0.87910,0.88621,0.87873,0.87897
2016-05-11,0.87520,0.87874,0.87481,0.87512
2016-05-10,0.87912,0.87920,0.87367,0.87917
2016-05-09,0.87845,0.88013,0.87673,0.87812
2016-05-08,0.87812,0.87904,0.87489,0.87812
2016-05-05,0.87704,0.87771,0.87170,0.87673
2016-05-04,0.87023,0.87796,0.86987,0.87009
2016-05-03,0.86938,0.87184,0.86745,0.86926
2016-05-02,0.86760,0.86926,0.86103,0.86768
2016-05-01,0.87245,0.87335,0.86745,0.87237
2016-04-28,0.88044,0.88044,0.87260,0.88060
2016-04-27,0.88277,0.88503,0.87982,0.88269
2016-04-26,0.88511,0.88558,0.88183,0.88503
2016-04-25,0.88757,0.88826,0.88191,0.88739
2016-04-24,0.89023,0.89071,0.88660,0.89015
2016-04-21,0.88550,0.88968,0.88425,0.88558
2016-04-20,0.88456,0.88668,0.87765,0.88456
2016-04-19,0.88037,0.88324,0.87827,0.88031
2016-04-18,0.88417,0.88456,0.87827,0.88425
2016-04-17,0.88488,0.88692,0.88246,0.88496
2016-04-14,0.88770,0.88908,0.88355,0.88731
2016-04-13,0.88652,0.89000,0.88543,0.88660
2016-04-12,0.87827,0.88700,0.87773,0.87835
2016-04-11,0.87626,0.88082,0.87230,0.87620
2016-04-10,0.87665,0.87917,0.87336,0.87696
2016-04-07,0.87958,0.88106,0.87566,0.87920
2016-04-06,0.87722,0.88183,0.87313,0.87681
2016-04-05,0.87866,0.88250,0.87504,0.87858
2016-04-04,0.87819,0.88183,0.87665,0.87804
2016-04-03,0.87742,0.88028,0.87627,0.87796
2016-03-31,0.87881,0.88168,0.87428,0.87876
2016-03-30,0.88230,0.88402,0.87642,0.88225
2016-03-29,0.88573,0.88590,0.88013,0.88558
2016-03-28,0.89278,0.89526,0.89095,0.89264
2016-03-27,0.89606,0.89643,0.89142,0.89606
2016-03-24,0.89550,0.89632,0.89469,0.89542
2016-03-23,0.89429,0.89689,0.89365,0.89437
2016-03-22,0.89103,0.89558,0.89103,0.89103
2016-03-21,0.88992,0.89350,0.88794,0.89000
2016-03-20,0.88684,0.88984,0.88574,0.88660
2016-03-17,0.88375,0.88826,0.88191,0.88355
2016-03-16,0.89150,0.89222,0.88152,0.89135
2016-03-15,0.90009,0.90432,0.90001,0.90017
2016-03-14,0.90074,0.90302,0.89847,0.90074
2016-03-13,0.89582,0.90123,0.89541,0.89542
2016-03-10,0.89453,0.90222,0.89206,0.89458
2016-03-09,0.91017,0.92356,0.89606,0.91000
2016-03-08,0.90893,0.91341,0.90784,0.90876
2016-03-07,0.90794,0.90860,0.90416,0.90777
2016-03-06,0.90959,0.91391,0.90917,0.90959
2016-03-03,0.91341,0.91676,0.90580,0.91333
2016-03-02,0.91996,0.92115,0.91424,0.92005
2016-03-01,0.91937,0.92370,0.91912,0.91946
2016-02-29,0.91853,0.92268,0.91794,0.91836
2016-02-28,0.91525,0.92047,0.91224,0.91542
2016-02-25,0.90703,0.91525,0.90334,0.90703
2016-02-24,0.90786,0.90975,0.90498,0.90794
2016-02-23,0.90703,0.91241,0.90580,0.90686
2016-02-22,0.90686,0.90975,0.90481,0.90678
2016-02-21,0.89896,0.90860,0.89888,0.89896
2016-02-18,0.90009,0.90351,0.89686,0.90001
2016-02-17,0.89912,0.90302,0.89670,0.89904
2016-02-16,0.89718,0.90025,0.89445,0.89710
2016-02-15,0.89460,0.89847,0.89350,0.89493
2016-02-14,0.89079,0.89847,0.88972,0.89079
2016-02-11,0.88360,0.89047,0.88232,0.88355
2016-02-10,0.88621,0.88684,0.87966,0.88645
2016-02-09,0.88574,0.89555,0.88425,0.88574
2016-02-08,0.89358,0.89574,0.88386,0.89367
2016-02-07,0.89710,0.90188,0.89365,0.89726
2016-02-04,0.89286,0.90009,0.89150,0.89286
2016-02-03,0.90155,0.90318,0.88984,0.90163
2016-02-02,0.91558,0.91693,0.90269,0.91558
2016-02-01,0.91752,0.91783,0.91408,0.91766
2016-01-31,0.92368,0.92368,0.91642,0.92371
2016-01-28,0.91433,0.92421,0.91348,0.91433
2016-01-27,0.91709,0.91996,0.91324,0.91676
2016-01-26,0.92047,0.92140,0.91642,0.92039
2016-01-25,0.92134,0.92421,0.91912,0.92140
2016-01-24,0.92601,0.92661,0.92166,0.92601
2016-01-21,0.92073,0.92627,0.92047,0.92064
2016-01-20,0.91937,0.92747,0.91558,0.91937
2016-01-19,0.91646,0.91803,0.91108,0.91634
2016-01-18,0.91785,0.92064,0.91659,0.91785
2016-01-17,0.91583,0.91946,0.91516,0.91575
2016-01-14,0.92100,0.92100,0.91058,0.92090
2016-01-13,0.91844,0.92251,0.91324,0.91861
2016-01-12,0.92217,0.92541,0.91878,0.92217
2016-01-11,0.92090,0.92387,0.91726,0.92098
2016-01-10,0.91416,0.92149,0.91358,0.91399
2016-01-07,0.91516,0.92524,0.91500,0.91525
2016-01-06,0.92782,0.92816,0.91946,0.92773
2016-01-05,0.93006,0.93266,0.92833,0.93006
2016-01-04,0.92370,0.93353,0.92242,0.92357
2016-01-03,0.92123,0.92541,0.91358,0.92132
2015-12-31,0.92089,0.92089,0.92022,0.92089
2015-12-30,0.91424,0.92030,0.91416,0.91458
2015-12-29,0.91508,0.91659,0.91324,0.91508
2015-12-28,0.91100,0.91659,0.90909,0.91114
2015-12-27,0.91191,0.91258,0.90909,0.91191
2015-12-24,0.91198,0.91349,0.91116,0.91158
2015-12-23,0.91659,0.91659,0.91183,0.91666
2015-12-22,0.91324,0.91870,0.91283,0.91324
2015-12-21,0.91642,0.91701,0.91041,0.91634
2015-12-20,0.91995,0.92149,0.91575,0.91997
2015-12-17,0.92217,0.92541,0.91996,0.92216
2015-12-16,0.91962,0.92306,0.91836,0.91958
2015-12-15,0.91441,0.91632,0.91258,0.91439
2015-12-14,0.90973,0.91558,0.90334,0.90967
2015-12-13,0.90992,0.91349,0.90580,0.91042
2015-12-10,0.91341,0.91508,0.90662,0.91340
2015-12-09,0.90769,0.91508,0.90719,0.90761
2015-12-08,0.91785,0.91895,0.90992,0.91794
2015-12-07,0.92285,0.92324,0.91743,0.92302
2015-12-06,0.91886,0.92610,0.91886,0.91878
2015-12-03,0.91589,0.92098,0.91308,0.91609
2015-12-02,0.94233,0.94859,0.91810,0.94224
2015-12-01,0.94100,0.94679,0.93985,0.94110
2015-11-30,0.94581,0.94643,0.93985,0.94581
2015-11-29,0.94491,0.94661,0.94366,0.94491
2015-11-26,0.94300,0.94607,0.94003,0.94300
2015-11-25,0.94118,0.94322,0.94073,0.94118
2015-11-24,0.93950,0.94554,0.93545,0.93951
2015-11-23,0.93994,0.94128,0.93703,0.93967
2015-11-22,0.93985,0.94313,0.93861,0.93976
2015-11-19,0.93223,0.93773,0.93197,0.93230
2015-11-18,0.93694,0.93721,0.93162,0.93721
2015-11-17,0.93950,0.94053,0.93528,0.93951
2015-11-16,0.93554,0.93950,0.93528,0.93563
2015-11-15,0.93449,0.93449,0.92937,0.93458
2015-11-12,0.92516,0.93266,0.92498,0.92464
2015-11-11,0.92894,0.93510,0.92593,0.92911
2015-11-10,0.93127,0.93388,0.92825,0.93131
2015-11-09,0.92939,0.93668,0.92913,0.92941
2015-11-08,0.93176,0.93197,0.92678,0.93167
2015-11-05,0.91870,0.93356,0.91785,0.91878
2015-11-04,0.92030,0.92276,0.91743,0.92013
2015-11-03,0.91199,0.92183,0.91183,0.91208
2015-11-02,0.90769,0.91424,0.90645,0.90777
2015-11-01,0.90703,0.90876,0.90416,0.90695
2015-10-29,0.90975,0.91158,0.90318,0.90960
2015-10-28,0.91525,0.91659,0.91058,0.91500
2015-10-27,0.90613,0.90686,0.90090,0.90604
2015-10-26,0.90408,0.90645,0.90269,0.90367
2015-10-25,0.90741,0.90860,0.90416,0.90741
2015-10-22,0.90220,0.90818,0.89759,0.90245
2015-10-21,0.88129,0.89783,0.88090,0.88121
2015-10-20,0.88059,0.88199,0.87889,0.88075
2015-10-19,0.88246,0.88294,0.87796,0.88269
2015-10-18,0.88028,0.88429,0.87874,0.88020
2015-10-15,0.87974,0.88188,0.87719,0.87965
2015-10-14,0.87146,0.87987,0.87000,0.87142
2015-10-13,0.87834,0.87834,0.87336,0.87835
2015-10-12,0.88075,0.88129,0.87642,0.88063
2015-10-11,0.87958,0.88041,0.87719,0.87951
2015-10-08,0.88605,0.88731,0.87884,0.88598
2015-10-07,0.88952,0.88970,0.88393,0.88968
2015-10-06,0.88708,0.89173,0.88619,0.88747
2015-10-05,0.89302,0.89477,0.88653,0.89324
2015-10-04,0.89115,0.89310,0.88590,0.89071
2015-10-01,0.89326,0.89672,0.88376,0.89338
2015-09-30,0.89513,0.89775,0.89206,0.89509
2015-09-29,0.88857,0.89622,0.88794,0.88842
2015-09-28,0.89019,0.89327,0.88650,0.89039
2015-09-27,0.89282,0.89669,0.88957,0.89272
2015-09-24,0.89436,0.89942,0.89251,0.89454
2015-09-23,0.89381,0.89552,0.88526,0.89366
2015-09-22,0.89912,0.90035,0.89361,0.89922
2015-09-21,0.89358,0.89841,0.89206,0.89358
2015-09-20,0.88550,0.89414,0.88261,0.88558
2015-09-17,0.87673,0.88092,0.87260,0.87712
2015-09-16,0.88543,0.88590,0.88183,0.88558
2015-09-15,0.88708,0.89166,0.88405,0.88717
2015-09-14,0.88410,0.88811,0.88261,0.88436
2015-09-13,0.88152,0.88592,0.87935,0.88152
2015-09-10,0.88630,0.88843,0.88166,0.88567
2015-09-09,0.89131,0.89486,0.88653,0.89121
2015-09-08,0.89222,0.89821,0.89206,0.89227
2015-09-07,0.89614,0.89656,0.89047,0.89574
2015-09-06,0.89614,0.89894,0.89445,0.89670
2015-09-03,0.89880,0.90134,0.89606,0.89880
2015-09-02,0.89166,0.90174,0.88889,0.89158
2015-09-01,0.88525,0.89104,0.88496,0.88547
2015-08-31,0.89079,0.89084,0.88243,0.89080
2015-08-30,0.89192,0.89398,0.88778,0.89174
2015-08-27,0.88928,0.89632,0.88417,0.88905
2015-08-26,0.88187,0.89193,0.88016,0.88183
2015-08-25,0.86544,0.88067,0.86513,0.86573
2015-08-24,0.86338,0.87717,0.86281,0.86333
2015-08-23,0.87889,0.87928,0.85426,0.87897
2015-08-20,0.89000,0.89031,0.87958,0.88992
2015-08-19,0.89928,0.90022,0.89127,0.89944
2015-08-18,0.90654,0.90741,0.90253,0.90655
2015-08-17,0.90276,0.90729,0.90090,0.90269
2015-08-16,0.90131,0.90395,0.89880,0.90147
2015-08-13,0.89614,0.90081,0.89365,0.89598
2015-08-12,0.89639,0.90238,0.89373,0.89598
2015-08-11,0.90549,0.90637,0.89204,0.90563
2015-08-10,0.90761,0.91228,0.90205,0.90769
2015-08-09,0.91249,0.91516,0.90909,0.91199
2015-08-06,0.91558,0.92089,0.91169,0.91516
2015-08-05,0.91709,0.91933,0.91453,0.91717
2015-08-04,0.91861,0.92163,0.91585,0.91836
2015-08-03,0.91291,0.91462,0.90942,0.91274
2015-08-02,0.91166,0.91374,0.90947,0.91166
2015-07-30,0.91393,0.91542,0.90007,0.91414
2015-07-29,0.91042,0.91648,0.90992,0.91041
2015-07-28,0.90371,0.90792,0.90204,0.90367
2015-07-27,0.90163,0.90719,0.90082,0.90171
2015-07-26,0.91124,0.91124,0.89847,0.91138
2015-07-23,0.91005,0.91509,0.90942,0.91000
2015-07-22,0.91516,0.91542,0.90744,0.91516
2015-07-21,0.91416,0.91900,0.91158,0.91408
2015-07-20,0.92295,0.92484,0.91402,0.92290
2015-07-19,0.92311,0.92408,0.91979,0.92334
2015-07-16,0.91861,0.92218,0.91659,0.91861
2015-07-15,0.91417,0.92086,0.91324,0.91378
2015-07-14,0.90835,0.91440,0.90580,0.90843
2015-07-13,0.91032,0.91170,0.90302,0.90988
2015-07-12,0.89855,0.90846,0.89305,0.89855
2015-07-09,0.90391,0.90447,0.89127,0.90391
2015-07-08,0.90315,0.90720,0.89959,0.90326
2015-07-07,0.90827,0.91116,0.90170,0.90827
2015-07-06,0.90514,0.91602,0.90476,0.90506
2015-07-05,0.90926,0.90926,0.90160,0.90950
2015-07-02,0.90204,0.90231,0.89928,0.90196
2015-07-01,0.90604,0.90604,0.89915,0.90632
2015-06-30,0.89807,0.90406,0.89545,0.89807
2015-06-29,0.89158,0.89904,0.88977,0.89103
2015-06-28,0.91050,0.91050,0.89306,0.91116
2015-06-25,0.89255,0.89796,0.89127,0.89262
2015-06-24,0.89229,0.89632,0.89094,0.89230
2015-06-23,0.89469,0.89583,0.88968,0.89508
2015-06-22,0.88135,0.89785,0.88135,0.88113
2015-06-21,0.88010,0.88370,0.87642,0.87928
2015-06-18,0.87928,0.88527,0.87812,0.87945
2015-06-17,0.87996,0.88176,0.87501,0.87951
2015-06-16,0.88949,0.89051,0.88565,0.88952
2015-06-15,0.88676,0.89193,0.88260,0.88676
2015-06-14,0.89143,0.89353,0.88825,0.89127
2015-06-11,0.88928,0.89666,0.88548,0.88963
2015-06-10,0.88394,0.89375,0.88335,0.88402
2015-06-09,0.88548,0.88758,0.87858,0.88503
2015-06-08,0.88637,0.89153,0.88186,0.88645
2015-06-07,0.90046,0.90187,0.88946,0.90024
2015-06-04,0.89158,0.90483,0.88651,0.89223
2015-06-03,0.88792,0.89027,0.87904,0.88827
2015-06-02,0.89700,0.90197,0.88627,0.89686
2015-06-01,0.91552,0.91580,0.89555,0.91550
2015-05-31,0.91249,0.91837,0.91075,0.91258
2015-05-28,0.91258,0.91499,0.90880,0.91238
2015-05-27,0.91760,0.92007,0.91324,0.91743
2015-05-26,0.91848,0.92404,0.91491,0.91837
2015-05-25,0.91147,0.91952,0.91147,0.91148
2015-05-24,0.90974,0.91235,0.90826,0.90967
2015-05-21,0.90001,0.90851,0.89206,0.89994
2015-05-20,0.90065,0.90205,0.89445,0.90084
2015-05-19,0.89712,0.90369,0.89680,0.89713
2015-05-18,0.88297,0.89920,0.88291,0.88291
2015-05-17,0.87382,0.88193,0.87359,0.87374
2015-05-14,0.87689,0.88303,0.87329,0.87681
2015-05-13,0.88121,0.88166,0.87384,0.88102
2015-05-12,0.89135,0.89242,0.87852,0.89115
2015-05-11,0.89718,0.89799,0.88669,0.89731
2015-05-10,0.89310,0.89810,0.89262,0.89333
2015-05-07,0.88928,0.89404,0.88582,0.88913
2015-05-06,0.88189,0.88982,0.87792,0.88172
2015-05-05,0.89410,0.89461,0.87987,0.89395
2015-05-04,0.89686,0.90342,0.89206,0.89693
2015-05-03,0.89358,0.89896,0.89102,0.89398
2015-04-30,0.89166,0.89397,0.88576,0.89169
2015-04-29,0.89983,0.90310,0.88908,0.89974
2015-04-28,0.91140,0.91236,0.89477,0.91165
2015-04-27,0.91937,0.92066,0.91000,0.91929
2015-04-26,0.92018,0.92388,0.91702,0.92005
2015-04-23,0.92463,0.92698,0.91760,0.92464
2015-04-22,0.93240,0.93709,0.92437,0.93233
2015-04-21,0.93125,0.93370,0.92593,0.93095
2015-04-20,0.93039,0.93795,0.92894,0.93045
2015-04-19,0.92505,0.93317,0.92433,0.92505
2015-04-16,0.92937,0.93152,0.92192,0.92975
2015-04-15,0.93658,0.94091,0.92916,0.93661
2015-04-14,0.93915,0.94566,0.93732,0.93922
2015-04-13,0.94563,0.94944,0.93398,0.94581
2015-04-12,0.94266,0.95043,0.94162,0.94252
2015-04-09,0.93745,0.94594,0.93602,0.93729
2015-04-08,0.92727,0.93721,0.92678,0.92719
2015-04-07,0.92379,0.92683,0.91827,0.92386
2015-04-06,0.91451,0.92270,0.91278,0.91451
2015-04-05,0.90897,0.91170,0.90613,0.90898
2015-04-02,0.91988,0.92031,0.90728,0.91990
2015-04-01,0.92852,0.93000,0.91769,0.92851
2015-03-31,0.93101,0.93272,0.92590,0.93126
2015-03-30,0.92344,0.93304,0.92221,0.92334
2015-03-29,0.91895,0.92497,0.91870,0.91870
2015-03-26,0.91865,0.92547,0.91782,0.91858
2015-03-25,0.91187,0.91637,0.90537,0.91237
2015-03-24,0.91654,0.91659,0.90802,0.91726
2015-03-23,0.91341,0.91800,0.90662,0.91366
2015-03-22,0.92370,0.92855,0.91377,0.92365
2015-03-19,0.93697,0.93833,0.92465,0.93730
2015-03-18,0.92217,0.94149,0.91625,0.92166
2015-03-17,0.94376,0.94513,0.93932,0.94357
2015-03-16,0.94582,0.94760,0.93905,0.94581
2015-03-15,0.95379,0.95379,0.94215,0.95405
2015-03-12,0.94109,0.95362,0.94073,0.94106
2015-03-11,0.94792,0.95224,0.93620,0.94798
2015-03-10,0.93376,0.94684,0.93331,0.93382
2015-03-09,0.92287,0.93406,0.92276,0.92307
2015-03-08,0.92203,0.92270,0.91659,0.92200
2015-03-05,0.90629,0.92147,0.90629,0.90645
2015-03-04,0.90253,0.90822,0.90018,0.90236
2015-03-03,0.89413,0.90393,0.89381,0.89428
2015-03-02,0.89472,0.89638,0.89174,0.89453
2015-03-01,0.89518,0.89574,0.88965,0.89590
2015-02-26,0.89257,0.89471,0.88889,0.89243
2015-02-25,0.88007,0.89264,0.87883,0.88000
2015-02-24,0.88178,0.88201,0.87812,0.88191
2015-02-23,0.88229,0.88568,0.88126,0.88238
2015-02-22,0.87878,0.88522,0.87773,0.87862
2015-02-19,0.87976,0.88636,0.87904,0.87976
2015-02-18,0.87713,0.88058,0.87336,0.87719
2015-02-17,0.87681,0.88123,0.87604,0.87683
2015-02-16,0.88233,0.88299,0.87395,0.88230
2015-02-15,0.87742,0.87742,0.87451,0.87719
2015-02-12,0.87682,0.87858,0.87336,0.87689
2015-02-11,0.88431,0.88447,0.87733,0.88402
2015-02-10,0.88343,0.88585,0.88246,0.88324
2015-02-09,0.88292,0.88687,0.88106,0.88285
2015-02-08,0.88380,0.88718,0.88028,0.88383
2015-02-05,0.87177,0.88339,0.87138,0.87169
2015-02-04,0.88361,0.88363,0.87260,0.88349
2015-02-03,0.87284,0.87687,0.87076,0.87280
2015-02-02,0.88207,0.88356,0.87336,0.88170
2015-02-01,0.88459,0.88551,0.88028,0.88425
2015-01-29,0.88204,0.88605,0.87997,0.88218
2015-01-28,0.88615,0.88778,0.87966,0.88641
2015-01-27,0.87974,0.88435,0.87858,0.87971
2015-01-26,0.88881,0.89079,0.87566,0.88907
2015-01-25,0.89760,0.89760,0.88621,0.89884
2015-01-22,0.88133,0.89914,0.87920,0.88131
2015-01-21,0.86081,0.87612,0.85889,0.86093
2015-01-20,0.86605,0.86627,0.85734,0.86603
2015-01-19,0.86229,0.86436,0.86088,0.86222
2015-01-18,0.86477,0.86550,0.85920,0.86460
2015-01-15,0.85918,0.87227,0.85837,0.85930
2015-01-14,0.84862,0.86264,0.84828,0.84847
2015-01-13,0.84913,0.85247,0.84434,0.84902
2015-01-12,0.84514,0.85059,0.84324,0.84520
2015-01-11,0.84245,0.84832,0.84232,0.84241
2015-01-08,0.84787,0.84974,0.84472,0.84774
2015-01-07,0.84467,0.85063,0.84402,0.84488
2015-01-06,0.84212,0.84717,0.84034,0.84208
2015-01-05,0.83764,0.84126,0.83542,0.83759
2015-01-04,0.83647,0.84111,0.83501,0.83707
2015-01-01,0.82722,0.83258,0.82716,0.82717
2014-12-31,0.82654,0.82654,0.82654,0.82654
2014-12-30,0.82223,0.82608,0.82171,0.82223
2014-12-29,0.82271,0.82475,0.82034,0.82281
2014-12-28,0.82172,0.82172,0.81833,0.82173
2014-12-25,0.81893,0.82169,0.81813,0.81900
2014-12-24,0.81977,0.82024,0.81593,0.81977
2014-12-23,0.82129,0.82163,0.81826,0.82136
2014-12-22,0.81802,0.82198,0.81633,0.81808
2014-12-21,0.81800,0.81809,0.81433,0.81793
2014-12-18,0.81360,0.81600,0.81235,0.81364
2014-12-17,0.81050,0.81522,0.80962,0.81044
2014-12-16,0.79912,0.80710,0.79898,0.79923
2014-12-15,0.80363,0.80410,0.79582,0.80363
2014-12-14,0.80226,0.80534,0.80128,0.80234
2014-12-11,0.80702,0.80732,0.80147,0.80678
